0.723069	0.648799	1.000000	1.000000
0.730708	0.648014	1.000000	1.000000
0.738516	0.647137	1.000000	1.000000
0.746498	0.646157	1.000000	1.000000
0.754660	0.645064	1.000000	1.000000
0.763007	0.643844	1.000000	1.000000
0.771544	0.642483	1.000000	1.000000
0.780277	0.640966	1.000000	1.000000
0.789212	0.639276	1.000000	1.000000
0.798355	0.637396	1.000000	1.000000
0.807711	0.635306	1.000000	1.000000
0.817288	0.632988	1.000000	1.000000
0.827093	0.630420	1.000000	1.000000
0.837131	0.627582	1.000000	1.000000
0.847411	0.624454	1.000000	1.000000
0.857940	0.621017	1.000000	1.000000
0.868726	0.617252	1.000000	1.000000
0.879776	0.613145	1.000000	1.000000
0.891100	0.608684	1.000000	1.000000
0.902706	0.603863	1.000000	1.000000
0.914603	0.598681	1.000000	1.000000
0.926801	0.593145	1.000000	1.000000
0.939309	0.587272	1.000000	1.000000
0.952138	0.581086	1.000000	1.000000
0.965298	0.574621	1.000000	1.000000
0.978800	0.567923	1.000000	1.000000
0.992657	0.561044	1.000000	1.000000
1.006880	0.554047	1.000000	1.000000
1.021482	0.546999	1.000000	1.000000
1.036476	0.539972	1.000000	1.000000
1.051875	0.533037	1.000000	1.000000
1.067695	0.526265	1.000000	1.000000
1.083949	0.519719	1.000000	1.000000
1.100654	0.513459	1.000000	1.000000
1.117826	0.507531	1.000000	1.000000
1.135481	0.501972	1.000000	1.000000
1.153639	0.496807	1.000000	1.000000
1.172316	0.492050	1.000000	1.000000
1.191534	0.487704	1.000000	1.000000
1.211312	0.483761	1.000000	1.000000
1.231672	0.480203	1.000000	1.000000
1.252637	0.477007	1.000000	1.000000
1.274229	0.474142	1.000000	1.000000
1.296473	0.471570	1.000000	1.000000
1.319397	0.469248	1.000000	1.000000
1.343026	0.467129	1.000000	1.000000
1.367389	0.465159	1.000000	1.000000
1.392516	0.463276	1.000000	1.000000
1.418440	0.461407	1.000000	1.000000
1.445192	0.459467	1.000000	1.000000
1.472809	0.457353	1.000000	1.000000
1.501326	0.454936	1.000000	1.000000
1.530783	0.452052	1.000000	1.000000
1.561220	0.448496	1.000000	1.000000
1.592681	0.444004	1.000000	1.000000
1.625211	0.438245	1.000000	1.000000
1.658858	0.430802	1.000000	1.000000
1.693673	0.421171	1.000000	1.000000
1.729708	0.408766	1.000000	1.000000
