0.001000	0.940901	0.000000
0.001000	0.734372	0.000000
0.001000	0.579245	0.000000
0.001000	0.461254	0.000000
0.001000	0.370444	0.000000
0.001000	0.299794	0.000000
0.001000	0.244291	0.000000
0.001000	0.200305	0.000000
0.001000	0.165171	0.000000
0.001000	0.136907	0.000000
0.001000	0.114024	0.000000
0.001000	0.095390	0.000000
0.001000	0.080135	0.000000
0.001000	0.067584	0.000000
0.001000	0.057211	0.000000
0.001000	0.048601	0.000000
0.001000	0.041426	0.000000
0.001000	0.035424	0.000000
0.001000	0.030386	0.000000
0.001000	0.026143	0.000000
0.010000	0.843693	0.000000
0.010000	0.706193	0.000000
0.010000	0.593874	0.000000
0.010000	0.501632	0.000000
0.010000	0.425488	0.000000
0.010000	0.362325	0.000000
0.010000	0.309690	0.000000
0.010000	0.265643	0.000000
0.010000	0.228637	0.000000
0.010000	0.197435	0.000000
0.010000	0.171037	0.000000
0.010000	0.148636	0.000000
0.010000	0.129571	0.000000
0.010000	0.113303	0.000000
0.010000	0.099387	0.000000
0.010000	0.087457	0.000000
0.010000	0.077207	0.000000
0.010000	0.068383	0.000000
0.010000	0.060774	0.000000
0.010000	0.054199	0.000000
0.010000	0.048511	0.000000
0.010000	0.043581	0.000000
0.010000	0.039303	0.000000
0.010000	0.035585	0.000000
0.010000	0.032351	0.000000
0.010000	0.029534	0.000000
0.010000	0.027079	0.000000
0.020000	0.872590	0.000000
0.020000	0.740832	0.000000
0.020000	0.631460	0.000000
0.020000	0.540291	0.000000
0.020000	0.463989	0.000000
0.020000	0.399881	0.000000
0.020000	0.345821	0.000000
0.020000	0.300079	0.000000
0.020000	0.261250	0.000000
0.020000	0.228193	0.000000
0.020000	0.199971	0.000000
0.020000	0.175817	0.000000
0.020000	0.155096	0.000000
0.020000	0.137280	0.000000
0.020000	0.121932	0.000000
0.020000	0.108686	0.000000
0.020000	0.097233	0.000000
0.020000	0.087316	0.000000
0.020000	0.078717	0.000000
0.020000	0.071249	0.000000
0.020000	0.064756	0.000000
0.020000	0.059104	0.000000
0.020000	0.054180	0.000000
0.020000	0.049885	0.000000
0.020000	0.046137	0.000000
0.020000	0.042862	0.000000
0.020000	0.037497	0.000000
0.020000	0.035306	0.000000
0.020000	0.040000	0.000000
0.020000	0.033389	0.000000
0.020000	0.031710	0.000000
0.020000	0.030238	0.000000
0.020000	0.028949	0.000000
0.020000	0.027819	0.000000
0.020000	0.026828	0.000000
0.020000	0.025960	0.000000
0.020000	0.025198	0.000000
0.030000	0.031742	0.031491
0.030000	0.962937	0.000000
0.030000	0.822540	0.000000
0.030000	0.705226	0.000000
0.030000	0.606851	0.000000
0.030000	0.524066	0.000000
0.030000	0.454161	0.000000
0.030000	0.394939	0.000000
0.030000	0.344612	0.000000
0.030000	0.301719	0.000000
0.030000	0.265064	0.000000
0.030000	0.233660	0.000000
0.030000	0.206693	0.000000
0.030000	0.183485	0.000000
0.030000	0.163474	0.000000
0.030000	0.146186	0.000000
0.030000	0.131226	0.000000
0.030000	0.118261	0.000000
0.030000	0.107009	0.000000
0.030000	0.097231	0.000000
0.030000	0.088723	0.000000
0.030000	0.081314	0.000000
0.030000	0.074855	0.000000
0.030000	0.069220	0.000000
0.030000	0.064299	0.000000
0.030000	0.056242	0.000000
0.030000	0.052954	0.000000
0.030000	0.060000	0.000000
0.030000	0.050077	0.000000
0.030000	0.047557	0.000000
0.030000	0.045351	0.000000
0.030000	0.043417	0.000000
0.030000	0.041723	0.000000
0.030000	0.040238	0.000000
0.030000	0.038935	0.000000
0.030000	0.037794	0.000000
0.030000	0.036793	0.000000
0.030000	0.035916	0.000000
0.030000	0.035148	0.000000
0.030000	0.034475	0.000000
0.030000	0.033886	0.000000
0.030000	0.033370	0.000000
0.030000	0.032919	0.000000
0.030000	0.032525	0.000000
0.030000	0.032181	0.000000
0.030000	0.031880	0.000000
0.030000	0.031619	0.000000
0.030000	0.031391	0.000000
0.030000	0.031193	0.000000
0.030000	0.031021	0.000000
0.030000	0.030872	0.000000
0.030000	0.030743	0.000000
0.030000	0.030631	0.000000
0.030000	0.030535	0.000000
0.030000	0.030452	0.000000
0.030000	0.030380	0.000000
0.030000	0.030319	0.000000
0.030000	0.030267	0.000000
0.030000	0.030223	0.000000
0.030000	0.030185	0.000000
0.030000	0.030153	0.000000
0.030000	0.030126	0.000000
0.030000	0.030103	0.000000
0.030000	0.030084	0.000000
0.030000	0.030068	0.000000
0.030000	0.030055	0.000000
0.030000	0.030044	0.000000
0.030000	0.030035	0.000000
0.030000	0.030027	0.000000
0.030000	0.030021	0.000000
0.030000	0.030017	0.000000
0.030000	0.030013	0.000000
0.030000	0.030010	0.000000
0.030000	0.030007	0.000000
0.030000	0.030005	0.000000
0.030000	0.030004	0.000000
0.030000	0.030003	0.000000
0.030000	0.030002	0.000000
0.030000	0.030001	0.000000
0.030000	0.030001	0.000000
0.030000	0.030001	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
0.030000	0.030000	0.000000
