0.001000	0.949482	0.000000
0.001000	0.828200	0.000000
0.001000	0.722687	0.000000
0.001000	0.630845	0.000000
0.001000	0.550862	0.000000
0.001000	0.481169	0.000000
0.001000	0.420411	0.000000
0.001000	0.367420	0.000000
0.001000	0.321182	0.000000
0.001000	0.280824	0.000000
0.001000	0.245587	0.000000
0.001000	0.214811	0.000000
0.001000	0.187927	0.000000
0.001000	0.164438	0.000000
0.001000	0.143911	0.000000
0.001000	0.125970	0.000000
0.001000	0.110288	0.000000
0.001000	0.096578	0.000000
0.001000	0.084592	0.000000
0.001000	0.074112	0.000000
0.001000	0.064948	0.000000
0.001000	0.056935	0.000000
0.001000	0.049927	0.000000
0.001000	0.043798	0.000000
0.001000	0.038437	0.000000
0.001000	0.033749	0.000000
0.001000	0.029648	0.000000
0.001000	0.026062	0.000000
0.001000	0.022924	0.000000
0.001000	0.020180	0.000000
0.001000	0.017779	0.000000
0.001000	0.015679	0.000000
0.001000	0.013842	0.000000
0.001000	0.012235	0.000000
0.001000	0.010829	0.000000
0.010000	0.013112	0.009514
0.010000	0.989873	0.000000
0.010000	0.863701	0.000000
0.010000	0.754101	0.000000
0.010000	0.658870	0.000000
0.010000	0.576084	0.000000
0.010000	0.504071	0.000000
0.010000	0.441386	0.000000
0.010000	0.386783	0.000000
0.010000	0.339189	0.000000
0.010000	0.297678	0.000000
0.010000	0.261455	0.000000
0.010000	0.229831	0.000000
0.010000	0.202212	0.000000
0.010000	0.178082	0.000000
0.010000	0.156994	0.000000
0.010000	0.138562	0.000000
0.010000	0.122447	0.000000
0.010000	0.108356	0.000000
0.010000	0.096034	0.000000
0.010000	0.085255	0.000000
0.010000	0.075827	0.000000
0.010000	0.067579	0.000000
0.010000	0.060363	0.000000
0.010000	0.054049	0.000000
0.010000	0.048524	0.000000
0.010000	0.043689	0.000000
0.010000	0.039457	0.000000
0.010000	0.035752	0.000000
0.010000	0.032510	0.000000
0.010000	0.029672	0.000000
0.010000	0.027188	0.000000
0.010000	0.025015	0.000000
0.010000	0.023114	0.000000
0.010000	0.021452	0.000000
0.010000	0.018732	0.000000
0.010000	0.020000	0.000000
0.010000	0.017625	0.000000
0.010000	0.016660	0.000000
0.010000	0.015818	0.000000
0.010000	0.015084	0.000000
